date,week,month,month_name,weekday,is_weekend,price_source,buy_mean_EUR_kWh,buy_max_EUR_kWh,v2g_max_EUR_kWh,A_cost_EUR,A_charge_EUR,C_cost_EUR,C_v2g_rev_EUR,C_charge_EUR,C_deg_EUR,C_v2g_kwh,C_saving_EUR,D_cost_EUR,D_v2g_rev_EUR,D_v2g_kwh,D_saving_EUR
2024-01-22,4,1,Jan,0,0,ML FORECAST 2024-01-22,0.06037092278741809,0.08476739592544946,0.2160946450404807,8.716191699106016,5.448800394758187,5.457137285669255,7.320749730183561,7.262935900000602,5.514951115852215,34.34312941322418,3.259054413436761,5.903081813303168,6.688991145602857,31.56409020253615,2.813109885802848
2024-01-23,4,1,Jan,1,0,ML FORECAST 2024-01-23,0.06668487077115522,0.09004889277153293,0.2216528230635931,9.513105485437162,6.245714181089335,6.307089639362892,7.485024048064937,8.277162571575614,5.514951115852215,34.34312941322419,3.20601584607427,6.657020987630365,6.79789644847247,31.163669896015886,2.8560844978067967
2024-01-24,4,1,Jan,2,0,ML FORECAST 2024-01-24,0.06418199092375393,0.08748015516913653,0.21628880905807468,9.350889526188524,6.083498221840696,6.119168881342754,7.333083390024447,7.9373011555149855,5.514951115852215,34.34312941322418,3.2317206448457707,6.406506293171725,6.731730531163084,31.56409020253615,2.944383233016799
2024-01-25,4,1,Jan,3,0,ML FORECAST 2024-01-25,0.06385480897864627,0.08764585178759622,0.2141786444957472,9.315996778031266,6.0486054736834385,6.163131227577948,7.268997710534545,7.917177822260278,5.514951115852215,34.34312941322418,3.152865550453318,5.958706503238895,7.249919459077004,34.34312941322418,3.357290274792371
2024-01-26,4,1,Jan,4,0,ML FORECAST 2024-01-26,0.06075111766460953,0.08429655000649446,0.21455787192392212,9.023307007701291,5.7559157033534625,5.409688512615787,7.27692598960939,7.171663386372963,5.514951115852215,34.34312941322418,3.613618495085504,5.221311965024877,7.259735790909846,34.34312941322418,3.801995042676414
2024-01-27,4,1,Jan,5,1,ML FORECAST 2024-01-27,0.03546821403104556,0.052064075532464026,0.18406407553246404,7.072139903205764,3.8047485988579366,3.562990044761138,6.146232527890925,4.194271456799848,5.514951115852215,34.34312941322419,3.5091498584446263,4.023935726215783,5.560739512527458,31.163669896015886,3.048204176989981
2024-01-28,4,1,Jan,6,1,ML FORECAST 2024-01-28,0.01742163117183948,0.04502239300461663,0.17702239300461664,5.176272172906207,1.9088808685583791,2.3601062738543277,5.699645239599324,2.5448003976014357,5.514951115852215,34.34312941322418,2.816165899051879,2.6149824084114943,5.325449484146373,32.43759688254445,2.5612897644947124
2024-01-29,5,1,Jan,0,0,ML FORECAST 2024-01-29,0.0536459488678999,0.08127039029005464,0.21327039029005465,7.945817152145536,4.678425847797708,4.891325082663678,7.069914080547899,6.446288047359363,5.514951115852215,34.34312941322419,3.0544920694818583,5.20811337407114,6.40489395545456,31.163669896015882,2.737703778074396
2024-01-30,5,1,Jan,1,0,ML FORECAST 2024-01-30,0.06372738756703021,0.08882918565638502,0.21504517382554356,9.284483301602108,6.017091997254282,6.079138437652686,7.287772805190942,7.851960126991413,5.514951115852215,34.34312941322418,3.2053448639494224,6.18561814685399,6.820959745643783,32.43759688254445,3.0988651547481183
2024-01-31,5,1,Jan,2,0,ML FORECAST 2024-01-31,0.06334479943041445,0.0873758606474382,0.21489715307691687,9.241641482999293,5.974250178651466,6.0163987830455135,7.2858907081280755,7.787338375321373,5.514951115852215,34.34312941322418,3.22524269995378,6.45305134646453,6.604498027453289,31.163669896015882,2.788590136534763
2024-02-01,5,2,Feb,3,0,ML FORECAST 2024-02-01,0.06166844199764208,0.0949209760836999,0.2269209760836999,9.076291678542495,5.808900374194667,6.95455506774523,6.8620177836361345,8.30162173552915,5.514951115852215,34.34312941322419,2.1217366107972646,7.276918519773222,6.1275838718959506,30.731635949404414,1.7993731587692725
2024-02-02,5,2,Feb,4,0,ML FORECAST 2024-02-02,0.08187017883300667,0.11013995622416294,0.24213995622416296,11.421701883982518,8.154310579634691,9.201824641929573,7.6133858501097365,11.300259376187094,5.514951115852214,34.34312941322418,2.219877242052945,9.786811996622436,6.072890468264596,27.465403087863727,1.6348898873600817
2024-02-03,5,2,Feb,5,1,ML FORECAST 2024-02-03,0.07858114240259235,0.09845301200949148,0.23045301200949148,11.545539349652604,8.278148045304775,8.967706607687258,7.117064298976825,10.56981979081187,5.514951115852213,34.34312941322419,2.577832741965345,9.78109271032265,5.588370026953248,27.218051185879965,1.7644466393299538
2024-02-04,5,2,Feb,6,1,ML FORECAST 2024-02-04,0.07366532225874974,0.09858306241069216,0.23058306241069215,11.194971747746973,7.927580443399146,8.440094581131724,6.18460059041677,9.38438219972033,5.240312971828167,30.1466078017649,2.7548771666152483,8.688419860722856,5.575759700124604,27.5,2.5065518870241164
2024-02-05,6,2,Feb,0,0,ML FORECAST 2024-02-05,0.09721355645363844,0.13131214509436906,0.26331214509436907,12.841837042807164,9.574445738459335,10.583666349581573,8.192834907357874,13.261550141087234,5.514951115852215,34.34312941322418,2.2581706932255905,11.36126257686465,6.44482334577285,27.39048904739256,1.4805744659425137
2024-02-06,6,2,Feb,1,0,ML FORECAST 2024-02-06,0.10596145331540907,0.13777632391449893,0.2697763239144989,13.758442768855364,10.491051464507537,11.674630800599004,8.428250781658676,14.587930466405467,5.514951115852215,34.34312941322419,2.0838119682563594,12.134115545559487,6.524209283984616,26.24862808226152,1.624327223295877
2024-02-07,6,2,Feb,2,0,ML FORECAST 2024-02-07,0.11155984011853574,0.1410023766631746,0.2696453822617778,14.377039400285884,11.109648095938056,12.04992709400948,8.576826346593407,15.111802324750672,5.514951115852215,34.34312941322419,2.3271123062764048,11.743111474113217,8.375279322981747,33.692821192097796,2.6339279261726674
2024-02-08,6,2,Feb,3,0,ML FORECAST 2024-02-08,0.10935416781924694,0.1397364627560784,0.27003191724719333,14.170202437449841,10.902811133102013,11.78573500200795,8.433486152118334,14.70427003827407,5.514951115852215,34.34312941322419,2.3844674354418913,12.129296165409702,7.3828280220209885,29.974044653373728,2.0409062720401394
2024-02-09,6,2,Feb,4,0,ML FORECAST 2024-02-09,0.10406852689526665,0.13135252753604962,0.26335252753604965,13.687475209087026,10.420083904739197,11.119227875178964,8.402018781547497,14.006295540874248,5.514951115852215,34.34312941322418,2.5682473339080616,11.40267313397964,7.6355950308441365,31.163669896015886,2.284802075107386
2024-02-10,6,2,Feb,5,1,ML FORECAST 2024-02-10,0.0889721565382891,0.11806220806653099,0.250062208066531,12.654067403553576,9.386676099205747,10.353984925692206,6.772863199575018,11.886535153439056,5.240312971828166,30.146607801764898,2.3000824778613698,10.837549307224064,6.943181865463503,31.18629045850676,1.8165180963295118
2024-02-11,6,2,Feb,6,1,ML FORECAST 2024-02-11,0.08949467104805409,0.11805705595869206,0.2500570559586921,12.778934653083208,9.51154334873538,10.37998034561346,6.774741237196688,11.91440861098198,5.240312971828166,30.146607801764898,2.398954307469749,10.949866565390405,5.680253069922966,25.115539117096215,1.8290680876928036
2024-02-12,7,2,Feb,0,0,ML FORECAST 2024-02-12,0.10693101433753151,0.13780443197297762,0.26980443197297765,13.913773493048396,10.646382188700567,11.69404945219098,8.429121746706956,14.60822008304572,5.514951115852215,34.34312941322419,2.2197240408574164,12.157143513593699,6.642321950584951,26.991093586614518,1.7566299794546971
2024-02-13,7,2,Feb,1,0,ML FORECAST 2024-02-13,0.11295150811482245,0.1428520617691471,0.2697167076603233,14.483074319736442,11.215683015388615,12.272139971212248,8.586651401547218,15.343840256907251,5.514951115852215,34.34312941322419,2.2109343485241943,12.250035670318038,8.103460731546978,32.43759688254445,2.233038649418404
2024-02-14,7,2,Feb,2,0,ML FORECAST 2024-02-14,0.10965726373439681,0.13988643735281972,0.2638254342719049,14.232353749911475,10.964962445563646,11.719773675607133,8.51423651314676,14.719059072901677,5.514951115852215,34.34312941322419,2.512580074304342,12.094848449453941,7.721915912776179,31.56409020253615,2.1375053004575335
2024-02-15,7,2,Feb,3,0,ML FORECAST 2024-02-15,0.10343276868423039,0.13108408866681492,0.26308408866681493,13.545011772022821,10.277620467674993,11.004648817471754,8.406315395776069,13.89601309739561,5.514951115852215,34.34312941322419,2.5403629545510675,11.533313825303065,7.306966413472548,30.14082266006283,2.0116979467197567
2024-02-16,7,2,Feb,4,0,ML FORECAST 2024-02-16,0.10326300383411696,0.1310675949072557,0.26306759490725573,13.49295017740599,10.225558873058162,11.009496555947365,8.402763279663837,13.897308719758989,5.514951115852215,34.34312941322419,2.483453621458626,11.364492095718218,7.640787466519123,31.56409020253615,2.128458081687773
2024-02-17,7,2,Feb,5,1,ML FORECAST 2024-02-17,0.08744455833859766,0.11352132994991272,0.24552132994991271,12.47356995843072,9.20617865408289,9.9736883745807,7.662008575660379,12.120745834388867,5.514951115852213,34.34312941322419,2.4998815838500192,10.572493687486705,5.264540689431728,23.450189920336605,1.9010762709440137
2024-02-18,7,2,Feb,6,1,ML FORECAST 2024-02-18,0.08610451036316752,0.11401288605279061,0.24601288605279062,12.321321901723842,9.053930597376013,9.81171115680008,7.614361752594629,11.911121793542495,5.514951115852213,34.34312941322419,2.509610744923762,10.209951251857877,6.809058987982674,30.73163594940442,2.1113706498659646
2024-02-19,8,2,Feb,0,0,ML FORECAST 2024-02-19,0.10546336442710029,0.13376884346769113,0.26576884346769114,13.68179390036497,10.41440259601714,11.288200760273135,8.49108772746115,14.264337371882068,5.514951115852215,34.34312941322419,2.393593140091834,11.281775496959956,8.010879292836588,32.43759688254445,2.4000184034050136
2024-02-20,8,2,Feb,1,0,ML FORECAST 2024-02-20,0.10696154027484334,0.13777632391449893,0.2697763239144989,13.839834374690017,10.57244307034219,11.672199096955424,8.42823420874888,14.585482189852089,5.514951115852215,34.34312941322419,2.1676352777345933,12.232956199428527,6.5652839077653,26.937596882544447,1.6068781752614907
2024-02-21,8,2,Feb,2,0,ML FORECAST 2024-02-21,0.10627076754789082,0.13535907684710458,0.2673590768471046,13.925499709400082,10.658108405052253,11.425789820184747,8.42578898813617,14.336627692468701,5.514951115852215,34.34312941322419,2.4997098892153353,11.781357207303333,7.603111415841475,30.864496531366644,2.1441425020967486
2024-02-22,8,2,Feb,3,0,ML FORECAST 2024-02-22,0.10036792836766517,0.1274004535628727,0.25940045356287267,13.303869768650728,10.0364784643029,11.037555564681417,8.113331253782663,13.635935702611865,5.514951115852215,34.34312941322418,2.2663142039693103,11.090150992414738,7.601942971404806,32.43759688254445,2.2137187762359893
2024-02-23,8,2,Feb,4,0,ML FORECAST 2024-02-23,0.10190200367947,0.132038686203517,0.264038686203517,13.266705574571922,9.999314270224094,10.795893810895206,8.326579852013507,13.607522547056499,5.514951115852215,34.34312941322418,2.470811763676716,11.071998783736095,7.529447519693851,31.05864775977034,2.194706790835827
2024-02-24,8,2,Feb,5,1,ML FORECAST 2024-02-24,0.078748740664724,0.0978455559918703,0.2298455559918703,11.610964164052707,8.343572859704878,8.8661476246727,6.1930905425558995,9.818925195400434,5.240312971828166,30.1466078017649,2.7448165393800075,9.305069176533376,6.060900992852913,29.8811641358287,2.3058949875193306
2024-02-25,8,2,Feb,6,1,ML FORECAST 2024-02-25,0.07602001842423788,0.09916288148393151,0.23116288148393152,11.376263224142779,8.108871919794952,8.879083800889306,6.197686662196009,9.83645749125715,5.240312971828166,30.146607801764898,2.4971794232534723,9.659916537992636,3.6171005345018803,17.64468148515267,1.7163466861501426
2024-02-26,9,2,Feb,0,0,ML FORECAST 2024-02-26,0.09838218857899482,0.1325919187392559,0.2645919187392559,13.039736812566414,9.772345508218585,10.688750493440658,8.235367338284782,13.409166715873223,5.514951115852215,34.34312941322419,2.350986319125756,11.266237630447112,6.627673453097567,27.723493628645773,1.773499182119302
2024-02-27,9,2,Feb,1,0,ML FORECAST 2024-02-27,0.10707224193625264,0.13777632391449893,0.2697763239144989,13.884875205595211,10.617483901247383,11.69387854959165,8.428078647285256,14.607006081024693,5.514951115852215,34.34312941322419,2.190996656003561,12.214089322485052,6.646214104388965,27.163304741399095,1.6707858831101596
2024-02-28,9,2,Feb,2,0,ML FORECAST 2024-02-28,0.10618275786473134,0.13537857064327455,0.2673785706432745,13.943300990133995,10.675909685786168,11.426343264295415,8.430031794635479,14.341423943078677,5.514951115852215,34.34312941322419,2.51695772583858,9.830265428683102,8.90151004718724,36.395972427608854,4.113035561450893
2024-02-29,9,2,Feb,3,0,ML FORECAST 2024-02-29,0.1035267186477995,0.12914288844311841,0.2611428884431184,13.62531441514015,10.357923110792322,11.073471123267536,8.405987004962372,13.964507012377691,5.514951115852215,34.34312941322419,2.551843291872613,11.072125955328477,7.928354498193862,32.43759688254445,2.553188459811672
2024-03-01,9,3,Mar,4,0,ML FORECAST 2024-03-01,0.1011783336294521,0.13754264686955137,0.26954264686955137,13.398939120059417,10.131547815711588,11.495973440856487,7.142187445726739,13.397847914755058,5.240312971828168,30.146607801764894,1.9029656792029304,12.3236815388327,5.454672644974691,23.495212728317462,1.075257581226717
2024-03-02,9,3,Mar,5,1,ML FORECAST 2024-03-02,0.09283454354024452,0.12592234208060632,0.2579223420806063,13.153623293762749,9.88623198941492,10.544757879120633,6.806632024070501,12.11107693136297,5.240312971828166,30.146607801764898,2.608865414642116,11.128172220180431,4.7077261332028355,20.74862808226152,2.0254510735823175
2024-03-03,9,3,Mar,6,1,ML FORECAST 2024-03-03,0.08273592016361693,0.11156236935856109,0.2435623693585611,12.214458326170089,8.94706702182226,9.269114991097364,6.267149835671357,10.295951854940554,5.240312971828166,30.1466078017649,2.9453433350727245,9.536186405336961,6.057163642390398,29.125520245901615,2.6782719208331276
2024-03-04,10,3,Mar,0,0,ML FORECAST 2024-03-04,0.1033564917763367,0.1419144852064637,0.27391448520646366,13.602870008847553,10.335478704499725,11.893041368168657,7.145154866885246,13.797883263225735,5.2403129718281685,30.146607801764898,1.7098286406788965,12.194870572787078,5.360014152225048,22.615711308990118,1.407999436060475
2024-03-05,10,3,Mar,1,0,ML FORECAST 2024-03-05,0.11671997120713534,0.1528681425739347,0.28486814257393467,14.954921677356083,11.687530373008254,12.952407822774505,7.589754298188344,15.301849149134682,5.240312971828168,30.146607801764898,2.0025138545815775,13.29118625902186,7.105737425430334,28.115711308990118,1.6637354183342232
2024-03-06,10,3,Mar,2,0,ML FORECAST 2024-03-06,0.1149511415076564,0.14551328652150528,0.2775132865215053,14.860049156891513,11.592657852543685,12.638762101066167,8.504398974095079,15.62820995930903,5.514951115852213,34.34312941322419,2.2212870558253464,12.68561145621817,8.08037168351578,32.70369934355678,2.1744377006733426
2024-03-07,10,3,Mar,3,0,ML FORECAST 2024-03-07,0.10870009947704563,0.14282434091807394,0.27482434091807395,14.301776340760426,11.0343850364126,11.984770124786937,7.981428477304899,14.522598911036297,5.44359969105554,33.25286645200408,2.317006215973489,12.581604268187068,6.505916760215869,26.833656229901045,1.7201720725733587
2024-03-08,10,3,Mar,4,0,ML FORECAST 2024-03-08,0.10485103706244168,0.1388370308958955,0.2708370308958955,13.881249197915366,10.613857893567538,11.916768991587531,7.192783305008249,13.86923932476761,5.240312971828168,30.146607801764898,1.9644802063278348,12.341231932471088,6.118496511238844,25.625160362132224,1.5400172654442787
2024-03-09,10,3,Mar,5,1,ML FORECAST 2024-03-09,0.08043541046223762,0.1048563893880587,0.2368563893880587,12.055615444071183,8.788224139723354,8.763261252648894,5.699886127897701,9.349547689491056,5.11359969105554,28.21040544680477,3.292354191422289,9.074070640654462,5.706031728711683,28.115711308990118,2.981544803416721
2024-03-10,10,3,Mar,6,1,ML FORECAST 2024-03-10,0.07001497165198979,0.10158974038066748,0.2335897403806675,10.955368243582116,7.6879769392342885,7.864881057562966,5.040944003137733,7.957225369645159,4.9485996910555405,25.68917494420511,3.09048718601915,8.287995971243184,4.759393324369035,24.859082695924766,2.667372272338932
2024-03-11,11,3,Mar,0,0,ML FORECAST 2024-03-11,0.09419499878330928,0.1301629029220139,0.26216290292201394,12.773092119002179,9.50570081465435,10.942109064958334,6.860227059181131,12.562023152311298,5.240312971828168,30.146607801764898,1.8309830540438448,11.536447742232934,5.340143447020122,23.922903287452847,1.2366443767692452
2024-03-12,11,3,Mar,1,0,ML FORECAST 2024-03-12,0.10558723085289307,0.1423493592033502,0.27434935920335024,13.97816260101727,10.710771296669442,12.112778701711319,7.214485705161531,14.086951435044682,5.240312971828168,30.146607801764898,1.865383899305952,12.927619049087852,5.1953696366526225,22.06009722567837,1.0505435519294188
2024-03-13,11,3,Mar,2,0,ML FORECAST 2024-03-13,0.11406886318119043,0.15097302224215736,0.28297302224215737,14.811162653156448,11.54377134880862,12.616588234917145,7.481874618247525,14.858149881336502,5.240312971828166,30.1466078017649,2.194574418239302,13.101360426573102,6.460500135882736,25.971420422936273,1.7098022265833457
2024-03-14,11,3,Mar,3,0,ML FORECAST 2024-03-14,0.10972390497137852,0.14500816019047894,0.2770081601904789,14.37753471632887,11.110143411981042,12.065676156616073,8.420595414214313,14.971320454978171,5.514951115852215,34.34312941322419,2.311858559712798,12.355974762884962,8.105955463104536,33.0,2.0215599534439086
2024-03-15,11,3,Mar,4,0,ML FORECAST 2024-03-15,0.10105309353439045,0.1351836626782812,0.2671836626782812,13.547171063819803,10.279779759471975,11.297082268371234,8.054383619908307,13.836514772427325,5.514951115852215,34.34312941322418,2.250088795448569,11.681358872425252,6.939145342386164,29.423625141028012,1.8658121913945518
2024-03-16,11,3,Mar,5,1,ML FORECAST 2024-03-16,0.0793761800868732,0.10483744895226636,0.23683744895226638,11.803693614571372,8.536302310223544,8.740322799870825,6.106923316258987,9.606933144301646,5.240312971828166,30.1466078017649,3.063370814700548,9.222459419849722,3.5081122381103977,17.618661183690442,2.5812341947216506
2024-03-17,11,3,Mar,6,1,ML FORECAST 2024-03-17,0.07723324164879768,0.10587943445768515,0.23787943445768517,11.507968566932291,8.240577262584464,8.698578692506238,5.182805146248117,8.932784147698815,4.94859969105554,25.689174944205106,2.809389874426053,9.104588300713127,4.919531556827398,24.284473566635018,2.4033802662191643
2024-03-18,12,3,Mar,0,0,ML FORECAST 2024-03-18,0.10305919593420872,0.14176918146192566,0.27376918146192564,13.498804057674036,10.23141275332621,11.804580846117233,7.154693516220782,13.718961390509847,5.2403129718281685,30.1466078017649,1.6942232115568032,12.224203298468494,6.110896320075804,26.014828740877302,1.2746007592055424
2024-03-19,12,3,Mar,1,0,ML FORECAST 2024-03-19,0.11460813121997404,0.1539058913942759,0.2859058913942759,14.84024104244774,11.572849738099912,12.728268179728246,7.475974199581731,14.96392940748181,5.240312971828167,30.146607801764898,2.111972862719494,13.13059157486411,7.104807837083106,28.561895308141,1.7096494675836293
2024-03-20,12,3,Mar,2,0,ML FORECAST 2024-03-20,0.11421604780750745,0.1524599901802364,0.2844599901802364,14.830862110860675,11.563470806512848,12.692908971125913,7.450981630664632,14.903577629962381,5.240312971828166,30.1466078017649,2.137953139734762,13.369240427760642,7.348670293530587,30.146607801764894,1.4616216831000326
2024-03-21,12,3,Mar,3,0,ML FORECAST 2024-03-21,0.1090423427079759,0.14700346962295996,0.27900346962295997,14.366687534057043,11.099296229709214,12.097495585173103,7.239811531783547,14.096994145128487,5.240312971828166,30.146607801764898,2.2691919488839396,12.978125590668288,4.816919204186199,20.043026904985872,1.3885619433887548
2024-03-22,12,3,Mar,4,0,ML FORECAST 2024-03-22,0.10674745459435643,0.14174286194629562,0.2737428619462956,14.08627403877572,10.818882734427891,11.920084195210098,7.1957704210856095,13.875541644467543,5.240312971828166,30.146607801764898,2.166189843565622,12.327894329285444,7.077559524332953,29.691805288429492,1.758379709490276
2024-03-23,12,3,Mar,5,1,ML FORECAST 2024-03-23,0.0873720040147285,0.11147455940214374,0.24347455940214374,12.693666231885953,9.426274927538124,9.811509439556426,6.491216868989005,11.062413336717263,5.240312971828166,30.146607801764894,2.8821567923295266,10.289720529963068,4.6658337613658265,21.965403087863727,2.4039457019228845
2024-03-24,12,3,Mar,6,1,ML FORECAST 2024-03-24,0.07862891497498732,0.10729616447374239,0.2392961644737424,11.654935711133106,8.387544406785278,8.725142958116788,5.185913590115813,8.962456857177061,4.94859969105554,25.689174944205106,2.9297927530163186,9.235218915955388,4.488993929256752,22.349751016298207,2.4197167951777185
2024-03-25,13,3,Mar,0,0,ML FORECAST 2024-03-25,0.09230867455807261,0.13118374131658542,0.2631837413165854,12.647306763410025,9.379915459062197,10.62550116387629,6.793718998743311,12.178907190791438,5.240312971828166,30.1466078017649,2.021805599533735,11.024621575943442,5.727763205111423,25.590199242118636,1.6226851874665833
2024-03-26,13,3,Mar,1,0,ML FORECAST 2024-03-26,0.10610419065358496,0.1505026654314348,0.2825026654314348,13.998949384880348,10.731558080532519,12.077628512704827,7.154813408735172,13.992128949611836,5.240312971828166,30.1466078017649,1.9213208721755208,12.940647813279185,4.850763155312034,20.65740606207298,1.058301571601163
2024-03-27,13,3,Mar,2,0,ML FORECAST 2024-03-27,0.10952386884834558,0.14733503419220662,0.2793350341922066,14.40114872822658,11.133757423878752,12.343121021383023,7.28226864245806,14.38507669201292,5.240312971828166,30.1466078017649,2.058027706843557,12.960491376598148,6.108275503456133,25.11553911709622,1.440657351628433
2024-03-28,13,3,Mar,3,0,ML FORECAST 2024-03-28,0.11200113823667679,0.15197581063283516,0.28397581063283517,14.63653618391438,11.369144879566552,12.432727512194564,7.481119977266676,14.673534517633074,5.240312971828168,30.1466078017649,2.203808671719816,12.530979552387196,8.01345252124153,32.567046406362785,2.1055566315271843
2024-03-29,13,3,Mar,4,0,ML FORECAST 2024-03-29,0.10692520756327778,0.13902677598104418,0.2710267759810442,14.06630086259366,10.798909558245834,11.876514498772123,7.354404330746776,13.952319138463361,5.278599691055539,30.731635949404424,2.189786363821538,12.399546186616629,5.415040971552121,22.615711308990118,1.6667546759770318
2024-03-30,13,3,Mar,5,1,ML FORECAST 2024-03-30,0.08010619265859618,0.10489385473519128,0.23689385473519128,12.013670168768368,8.746278864420539,8.74052738750827,6.110315402173081,9.610529817853184,5.240312971828166,30.1466078017649,3.2731427812600984,9.055278867893234,3.43817883438472,17.115711308990118,2.9583913008751335
2024-03-31,13,3,Mar,6,1,ML FORECAST 2024-03-31,0.07778063924057231,0.10587943445768515,0.23787943445768517,11.512584249793765,8.245192945445938,8.093939792935933,7.511466275336721,10.09045495242044,5.514951115852213,34.34312941322419,3.418644456857832,8.314864509115129,7.130867632575469,32.70369934355678,3.197719740678636
2024-04-01,14,4,Apr,0,0,ML FORECAST 2024-04-01,0.08160508122285022,0.11994574842029503,0.2481107062023673,11.718076113869742,8.450684809521913,9.324668423607703,3.298297350782553,8.292234800789881,4.330730973600375,16.24802671965913,2.3934076902620394,10.08166367438719,2.9904817535639814,14.536134022085164,1.6364124394825517
2024-04-02,14,4,Apr,1,0,ML FORECAST 2024-04-02,0.10322070367362919,0.1423662096793452,0.2743662096793452,13.62575462173233,10.358363317384502,11.776150946902547,7.157538349018672,13.693376324093053,5.240312971828168,30.146607801764894,1.8496036748297833,12.281774350945748,6.7858565611467565,28.492650925535944,1.3439802707865827
2024-04-03,14,4,Apr,2,0,ML FORECAST 2024-04-03,0.1088899735003417,0.14193346686700622,0.27393346686700626,14.41874801854901,11.151356714201182,12.314082780725975,7.147407508304789,14.221177317202596,5.240312971828166,30.146607801764898,2.104665237823035,12.750203799102795,6.374900369240887,27.5,1.6685442194462148
2024-04-04,14,4,Apr,3,0,ML FORECAST 2024-04-04,0.10857341899276889,0.13966811732591036,0.27166811732591034,14.385306890953846,11.117915586606017,12.306350138122351,7.154378372786543,14.220415539080726,5.240312971828166,30.146607801764894,2.0789567528314947,12.951492601795735,5.578864154648333,23.922903287452847,1.4338142891581107
2024-04-05,14,4,Apr,4,0,ML FORECAST 2024-04-05,0.10406679106910895,0.13314960599548498,0.2638501866388484,13.867893282060379,10.60050197771255,11.64890698696768,7.041308629090489,13.449902644230002,5.240312971828166,30.146607801764894,2.2189862950926997,12.588439999969662,5.343870243205853,23.195493343151245,1.2794532820907172
2024-04-06,14,4,Apr,5,1,ML FORECAST 2024-04-06,0.07504327677209832,0.09997327369922128,0.2308320194248214,11.486848792000767,8.219457487652939,7.980997735403802,5.018550761141203,8.050948805489465,4.94859969105554,25.68917494420511,3.505851056596965,8.30178584031227,4.426553560277945,22.615711308990118,3.185062951688497
2024-04-07,14,4,Apr,6,1,ML FORECAST 2024-04-07,0.06357191457412115,0.08979038039403181,0.22179038039403182,10.275938884250301,7.008547579902475,6.87117003455346,4.754677779438223,6.677248122936144,4.9485996910555405,25.68917494420511,3.4047688496968416,7.300148292370956,4.118360212561864,22.517636220479055,2.9757905918793455
2024-04-08,15,4,Apr,0,0,ML FORECAST 2024-04-08,0.07141766380713081,0.09975431980153136,0.23175431980153138,10.572919162621432,7.305527858273605,8.298798468793361,5.036571476623623,8.386770254361444,4.94859969105554,25.68917494420511,2.2741206938280705,8.788042960467303,4.583344429533513,23.338596993388492,1.7848762021541287
2024-04-09,15,4,Apr,1,0,ML FORECAST 2024-04-09,0.08143854381136258,0.11804750664701291,0.24564716003448914,11.663791986362327,8.3964006820145,9.487049778556548,3.310838563175182,8.467157368131353,4.330730973600376,16.248026719659123,2.1767422078057788,9.961142357315188,3.333285480416258,16.392489830559704,1.702649629047139
2024-04-10,15,4,Apr,2,0,ML FORECAST 2024-04-10,0.09693209949392095,0.12845380780299284,0.2595756144154722,13.080643237523272,9.813251933175444,11.092347885596237,6.804620149508541,12.656655063276611,5.240312971828167,30.146607801764894,1.9882953519270359,11.54149281799734,5.877009784898998,25.971420422936287,1.5391504195259316
2024-04-11,15,4,Apr,3,0,ML FORECAST 2024-04-11,0.09855995428586722,0.13475354015821647,0.2644604242123501,13.41195911299333,10.144567808645501,11.165889438829959,6.436310727252176,12.488600475026594,5.11359969105554,28.210405446804756,2.2460696741633708,11.777036971551006,4.789832468569419,21.15267321211325,1.634922141442324
2024-04-12,15,4,Apr,4,0,ML FORECAST 2024-04-12,0.09721208623132056,0.12885152790336518,0.25776389838005426,13.378403324671545,10.111012020323717,10.947486952670207,6.748571578943191,12.455745559785234,5.240312971828166,30.146607801764894,2.430916372001338,11.612385524997784,4.314289217880324,19.368327921009953,1.7660177996737616
2024-04-13,15,4,Apr,5,1,ML FORECAST 2024-04-13,0.07529511293377382,0.1057593352292653,0.23573977999662965,11.555724194486775,8.288332890138948,8.129622798842354,3.135563586467695,6.934455411709674,4.330730973600375,16.24802671965913,3.4261013956444213,8.691654782185635,3.2611722370789358,16.720782058836054,2.8640694123011396
2024-04-14,15,4,Apr,6,1,ML FORECAST 2024-04-14,0.0762211057213103,0.10982207406484586,0.2391702933404481,11.372581262823793,8.105189958475966,8.176456323997966,3.145591901386815,6.991317251784406,4.330730973600375,16.24802671965913,3.196124938825827,8.859242483495294,3.1865028846360133,16.181181782119083,2.5133387793284996
2024-04-15,16,4,Apr,0,0,ML FORECAST 2024-04-15,0.10070159159016646,0.13621528370437094,0.268215283704371,13.405623169643125,10.138231865295298,11.419552610022741,7.002750862150939,13.181990500345513,5.240312971828168,30.146607801764898,1.9860705596203836,11.989019957456229,5.461074535535645,23.493598238277638,1.4166032121868959
2024-04-16,16,4,Apr,1,0,ML FORECAST 2024-04-16,0.1033460456901909,0.1397472749032007,0.2717472749032007,13.863102044915074,10.595710740567245,11.901475653345937,7.080568729107863,13.741731410625636,5.240312971828166,30.146607801764898,1.961626391569137,12.510711962022162,4.354832222018123,18.653605601342193,1.3523900828929118
2024-04-17,16,4,Apr,2,0,ML FORECAST 2024-04-17,0.10867186310479206,0.14228080935421838,0.2742808093542184,14.431087449927134,11.163696145579307,12.347501733640401,7.157906572761624,14.26509533457386,5.240312971828166,30.146607801764894,2.0835857162867324,13.112488423220032,6.234045611832244,26.62878936242906,1.3185990267071013
